date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:08:29	4630/4630	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:22%20GMT	http://www.mathewmason.com/projects.php?month=10&year=2008&category=Academic	site/projectse3ab.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:37	4900/4900	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:22%20GMT	http://www.mathewmason.com/projects.php?month=12&year=2008&category=Academic	site/projects9309.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:38	4430/4430	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:24%20GMT	http://www.mathewmason.com/projects.php?month=7&year=2008&category=Academic	site/projects205d.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:42	4550/4550	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:29%20GMT	http://www.mathewmason.com/projects.php?month=5&year=2008&category=Academic	site/projectsc6ef.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:44	11001/11001	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:16%20GMT	http://www.mathewmason.com/projects.php?offset=5&category=Academic	site/projectse734.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:48	3905/3905	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:42%20GMT	http://www.mathewmason.com/projects.php?month=1&year=2008&category=Academic	site/projectsd604.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:50	3740/3740	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:38%20GMT	http://www.mathewmason.com/projects.php?month=4&year=2008&category=Academic	site/projects635a.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:50	4340/4340	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:38%20GMT	http://www.mathewmason.com/projects.php?month=2&year=2008&category=Academic	site/projects6209.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:08:59	5426/5426	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:44%20GMT	http://www.mathewmason.com/projects.php?month=11&year=2007&category=Academic	site/projects0f96.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:03	5508/5508	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:48%20GMT	http://www.mathewmason.com/projects.php?month=6&year=2007&category=Academic	site/projectsd56c.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:03	4055/4055	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:50%20GMT	http://www.mathewmason.com/projects.php?type=Audio&category=Academic	site/projectsd21c.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:09	3912/3912	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:03%20GMT	http://www.mathewmason.com/projects.php?type=Video&category=Academic	site/projects4b7a.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:12	4929/4929	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:03%20GMT	http://www.mathewmason.com/projects.php?type=Web&category=Academic	site/projectsa823.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:21	12997/12997	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:50%20GMT	http://www.mathewmason.com/projects.php?category=Academic&category=Academic	site/projects1d37.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:28	6104/6104	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:09%20GMT	http://www.mathewmason.com/projects.php?id=19&type=Game	site/projects3e13.html	(from http://www.mathewmason.com/projects.php?type=Game)
06:09:29	13218/13218	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:08:59%20GMT	http://www.mathewmason.com/projects.php?type=Game&category=Academic	site/projects4e1b.html	(from http://www.mathewmason.com/projects.php?category=Academic)
06:09:30	6610/6610	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:12%20GMT	http://www.mathewmason.com/projects.php?id=18&type=Game	site/projects53b6.html	(from http://www.mathewmason.com/projects.php?type=Game)
06:09:38	5094/5094	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:21%20GMT	http://www.mathewmason.com/projects.php?id=17&type=Game	site/projectsd3b5.html	(from http://www.mathewmason.com/projects.php?type=Game)
06:09:41	6512/6512	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:09:29%20GMT	http://www.mathewmason.com/projects.php?id=15&type=Game	site/projects3af5.html	(from http://www.mathewmason.com/projects.php?type=Game)
